order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type,delivery_days,DeliveryStatus
100587,2022-09-29,Mouse,ACCESSORIES,East,6.0,4260.0,372.33,2022-09-29 00:00:00,2022-10-06 00:00:00,Express,0.0,OnTime
102271,2022-09-16,Tablet,ELECTRONICS,East,7.0,2646.0,380.83,Unknown,2022-09-19 00:00:00,Same Day,Unknown,Unknown
102411,2022-04-10,Headphones,ACCESSORIES,East,5.0,4295.0,414.42,2022-04-10 00:00:00,2022-04-13 00:00:00,Standard,0.0,OnTime
103109,2024-01-02,Monitor,ACCESSORIES,West,5.0,5310.0,806.12,2024-01-02 00:00:00,2024-01-08 00:00:00,Standard,0.0,OnTime
103163,2024-05-01,Laptop,ELECTRONICS,North,1.0,1123.0,318.09,2024-05-02 00:00:00,2024-05-04 00:00:00,Same Day,1.0,OnTime
100717,2024-04-09,Smartphone,ELECTRONICS,West,7.0,1652.0,397.49,2024-04-10 00:00:00,2024-04-13 00:00:00,Standard,1.0,OnTime
101979,2024-07-15,Headphones,ACCESSORIES,West,2.0,1344.0,297.99,2024-07-18 00:00:00,2024-07-23 00:00:00,Economy,3.0,Late
102964,2024-07-07,Smartwatch,ELECTRONICS,South,7.0,2632.0,738.93,2024-07-09 00:00:00,2024-07-10 00:00:00,Express,2.0,OnTime
103493,2022-06-01,Headphones,ACCESSORIES,North,2.0,1022.0,76.04,2022-06-03 00:00:00,2022-06-09 00:00:00,Standard,2.0,OnTime
100959,2023-10-14,Smartphone,ELECTRONICS,South,2.0,348.0,56.31,2023-10-15 00:00:00,2023-10-20 00:00:00,Same Day,1.0,OnTime
102586,2023-08-12,Laptop,ELECTRONICS,South,4.0,1224.0,348.91,2023-08-13 00:00:00,2023-08-17 00:00:00,Standard,1.0,OnTime
100847,2023-05-15,Headphones,ACCESSORIES,North,1.0,1012.0,164.89,2023-05-15 00:00:00,2023-05-17 00:00:00,Same Day,0.0,OnTime
100224,2024-08-09,Camera,ELECTRONICS,East,9.0,5661.0,1104.02,2024-08-11 00:00:00,2024-08-12 00:00:00,Same Day,2.0,OnTime
101279,2022-07-01,Unknown,ACCESSORIES,North,4.0,1100.0,127.13,2022-07-04 00:00:00,2022-07-05 00:00:00,Express,3.0,Late
100172,2023-08-13,Laptop,ELECTRONICS,East,8.0,8736.0,580.31,2023-08-16 00:00:00,2023-08-21 00:00:00,Standard,3.0,Late
101164,2023-03-26,Smartwatch,ELECTRONICS,East,1.0,859.0,217.67,2023-03-28 00:00:00,2023-03-31 00:00:00,Express,2.0,OnTime
100110,2024-07-07,Camera,ELECTRONICS,East,1.0,673.0,114.42,2024-07-08 00:00:00,2024-07-12 00:00:00,Express,1.0,OnTime
103276,2024-05-18,Mouse,ACCESSORIES,West,3.0,1227.0,113.38,2024-05-18 00:00:00,2024-05-22 00:00:00,Standard,0.0,OnTime
102109,2022-03-12,Monitor,ACCESSORIES,West,4.0,2368.0,361.02,2022-03-13 00:00:00,2022-03-14 00:00:00,Express,1.0,OnTime
103024,2022-08-29,Camera,ELECTRONICS,North,9.0,9657.0,1187.22,2022-08-30 00:00:00,2022-09-02 00:00:00,Standard,1.0,OnTime
101382,2023-10-15,Keyboard,ACCESSORIES,South,1.0,962.0,260.28,2023-10-16 00:00:00,2023-10-20 00:00:00,Express,1.0,OnTime
100255,2023-12-15,Monitor,ACCESSORIES,West,6.0,846.0,190.87,2023-12-15 00:00:00,2023-12-18 00:00:00,Standard,0.0,OnTime
103132,2023-08-14,Mouse,ACCESSORIES,West,9.0,2925.0,457.49,2023-08-17 00:00:00,2023-08-19 00:00:00,Same Day,3.0,Late
103428,2023-06-10,Smartphone,ELECTRONICS,West,7.0,5712.0,929.42,2023-06-13 00:00:00,2023-06-19 00:00:00,Standard,3.0,Late
102146,2023-11-19,Mouse,ACCESSORIES,South,5.0,4240.0,426.41,2023-11-19 00:00:00,2023-11-26 00:00:00,Express,0.0,OnTime
100854,2024-01-26,Headphones,ACCESSORIES,East,8.0,7752.0,1943.84,2024-01-27 00:00:00,2024-01-31 00:00:00,Same Day,1.0,OnTime
101286,2024-10-15,Printer,OFFICE,South,0.0,9528.0,1942.35,2024-10-18 00:00:00,2024-10-22 00:00:00,Standard,3.0,Late
101747,2023-05-02,Camera,ELECTRONICS,East,1.0,1120.0,127.32,2023-05-03 00:00:00,2023-05-10 00:00:00,Standard,1.0,OnTime
101815,2024-05-05,Printer,OFFICE,South,3.0,2019.0,265.44,2024-05-05 00:00:00,2024-05-09 00:00:00,Standard,0.0,OnTime
100742,2022-02-27,Keyboard,ACCESSORIES,North,4.0,904.0,108.85,2022-03-01 00:00:00,2022-03-07 00:00:00,Standard,2.0,OnTime
101851,2022-11-22,Mouse,ACCESSORIES,South,6.0,2940.0,609.99,2022-11-23 00:00:00,2022-11-27 00:00:00,Express,1.0,OnTime
102691,2022-11-28,Headphones,ACCESSORIES,South,4.0,2500.0,467.34,2022-11-30 00:00:00,2022-12-01 00:00:00,Expres,2.0,OnTime
100118,2023-10-29,Unknown,ACCESSORIES,North,8.0,2640.0,723.88,2023-10-29 00:00:00,2023-11-02 00:00:00,Standard,0.0,OnTime
100746,2024-06-30,Smartphone,ELECTRONICS,West,4.0,3888.0,284.17,2024-07-02 00:00:00,2024-07-04 00:00:00,Same Day,2.0,OnTime
103263,2023-10-13,Smartwatch,ELECTRONICS,East,6.0,1758.0,287.36,2023-10-16 00:00:00,2023-10-23 00:00:00,Express,3.0,Late
103223,2023-05-04,Tablet,ELECTRONICS,East,7.0,707.0,124.59,2023-05-07 00:00:00,2023-05-10 00:00:00,Standard,3.0,Late
102173,2022-01-31,Smartphone,ELECTRONICS,West,2.0,1438.0,315.83,2022-02-03 00:00:00,2022-02-08 00:00:00,Standard,3.0,Late
101957,2024-06-16,Headphones,ACCESSORIES,West,4.0,4356.0,614.62,2024-06-18 00:00:00,2024-06-21 00:00:00,Express,2.0,OnTime
100008,2022-04-02,Smartwatch,ELECTRONICS,East,9.0,5526.0,595.28,2022-04-02 00:00:00,2022-04-03 00:00:00,Express,0.0,OnTime
103438,2024-05-07,Laptop,ELECTRONICS,West,1.0,770.0,121.75,2024-05-10 00:00:00,2024-05-16 00:00:00,Standard,3.0,Late
102840,2024-05-28,Printer,OFFICE,West,1.0,293.0,29.58,2024-05-29 00:00:00,2024-06-01 00:00:00,Same Day,1.0,OnTime
100748,2024-07-04,Smartwatch,ELECTRONICS,West,8.0,4472.0,290.79,2024-07-05 00:00:00,2024-07-12 00:00:00,Standard,1.0,OnTime
100736,2024-05-12,Smartwatch,ELECTRONICS,North,3.0,564.0,108.35,2024-05-14 00:00:00,2024-05-21 00:00:00,Standard,2.0,OnTime
101748,2024-10-26,Monitor,ACCESSORIES,North,6.0,3438.0,631.95,2024-10-29 00:00:00,2024-11-05 00:00:00,Standard,3.0,Late
100807,2023-04-23,Camera,ELECTRONICS,East,7.0,4403.0,1295.89,2023-04-23 00:00:00,2023-04-29 00:00:00,Standard,0.0,OnTime
102116,2022-03-19,Keyboard,ACCESSORIES,East,4.0,3524.0,998.29,2022-03-22 00:00:00,2022-03-28 00:00:00,Standard,3.0,Late
100737,2023-01-25,Laptop,ELECTRONICS,South,5.0,2365.0,667.61,2023-01-26 00:00:00,2023-01-27 00:00:00,Same Day,1.0,OnTime
102671,2024-06-16,Keyboard,ACCESSORIES,South,2.0,630.0,86.07,2024-06-19 00:00:00,2024-06-22 00:00:00,Standard,3.0,Late
100275,2022-05-10,Monitor,ACCESSORIES,East,8.0,2240.0,313.17,2022-05-11 00:00:00,2022-05-13 00:00:00,Standard,1.0,OnTime
103026,2023-12-14,Keyboard,ACCESSORIES,East,4.0,1720.0,360.78,2023-12-14 00:00:00,2023-12-15 00:00:00,Standard,0.0,OnTime
100718,2022-07-07,Laptop,ELECTRONICS,South,0.0,1028.0,240.61,2022-07-07 00:00:00,2022-07-11 00:00:00,Economy,0.0,OnTime
101262,2024-09-25,Monitor,ACCESSORIES,West,4.0,408.0,45.2,2024-09-26 00:00:00,2024-09-27 00:00:00,Economy,1.0,OnTime
101002,2024-05-15,Headphones,ACCESSORIES,South,2.0,2170.0,522.0,2024-05-17 00:00:00,2024-05-24 00:00:00,Express,2.0,OnTime
100442,2023-04-05,Mouse,ACCESSORIES,North,3.0,2994.0,638.59,2023-04-05 00:00:00,2023-04-12 00:00:00,Standard,0.0,OnTime
102141,2022-02-11,Printer,OFFICE,West,9.0,7290.0,841.07,2022-02-14 00:00:00,2022-02-17 00:00:00,Express,3.0,Late
102731,2023-01-09,Headphones,ACCESSORIES,West,1.0,1055.0,88.61,2023-01-11 00:00:00,2023-01-16 00:00:00,Standard,2.0,OnTime
100640,2024-04-08,Laptop,ELECTRONICS,North,7.0,6279.0,1689.55,2024-04-10 00:00:00,2024-04-16 00:00:00,Standard,2.0,OnTime
102930,2024-04-29,Printer,OFFICE,North,6.0,1938.0,146.73,2024-04-29 00:00:00,2024-05-05 00:00:00,Standard,0.0,OnTime
102798,2023-09-20,Smartwatch,ELECTRONICS,East,2.0,218.0,38.93,2023-09-22 00:00:00,2023-09-25 00:00:00,Standard,2.0,OnTime
102234,2022-10-28,Smartwatch,ELECTRONICS,East,1.0,498.0,38.67,2022-10-30 00:00:00,2022-11-04 00:00:00,Standard,2.0,OnTime
103054,2022-09-16,Camera,ELECTRONICS,South,7.0,5971.0,502.14,2022-09-19 00:00:00,2022-09-22 00:00:00,Standard,3.0,Late
100667,2022-02-13,Smartwatch,ELECTRONICS,North,4.0,2136.0,217.47,2022-02-16 00:00:00,2022-02-18 00:00:00,Standard,3.0,Late
102515,2023-02-09,Keyboard,ACCESSORIES,North,4.0,1088.0,283.61,2023-02-12 00:00:00,2023-02-13 00:00:00,Standard,3.0,Late
102616,2024-10-20,Keyboard,ACCESSORIES,East,2.0,1122.0,100.78,2024-10-23 00:00:00,2024-10-29 00:00:00,Standard,3.0,Late
102594,2022-12-21,Monitor,ACCESSORIES,West,7.0,6384.0,734.79,2022-12-22 00:00:00,2022-12-25 00:00:00,Economy,1.0,OnTime
100024,2022-07-09,Camera,ELECTRONICS,North,5.0,3475.0,570.36,2022-07-12 00:00:00,2022-07-15 00:00:00,Standard,3.0,Late
101512,2023-10-23,Keyboard,ACCESSORIES,South,4.0,584.0,127.28,2023-10-25 00:00:00,2023-10-30 00:00:00,Standard,2.0,OnTime
100057,2024-04-17,Smartwatch,ELECTRONICS,East,6.0,2124.0,126.03,2024-04-17 00:00:00,2024-04-20 00:00:00,Economy,0.0,OnTime
102437,2023-04-29,Keyboard,ACCESSORIES,West,6.0,6102.0,364.82,2023-05-01 00:00:00,2023-05-06 00:00:00,Standard,2.0,OnTime
100190,2022-12-08,Camera,ELECTRONICS,North,6.0,3822.0,388.34,2022-12-10 00:00:00,2022-12-13 00:00:00,Standard,2.0,OnTime
100800,2024-04-17,Printer,OFFICE,Undefined,4.0,1336.0,116.65,2024-04-17 00:00:00,2024-04-19 00:00:00,Standard,0.0,OnTime
103308,2024-12-16,Monitor,ACCESSORIES,South,4.0,1876.0,221.18,2024-12-16 00:00:00,2024-12-17 00:00:00,Standard,0.0,OnTime
101224,2023-03-15,Tablet,ELECTRONICS,South,2.0,344.0,80.87,Unknown,2023-03-19 00:00:00,Standard,Unknown,Unknown
100492,2022-12-31,Mouse,ACCESSORIES,South,9.0,3186.0,583.24,2023-01-03 00:00:00,2023-01-04 00:00:00,Standard,3.0,Late
102228,2022-01-31,Mouse,ACCESSORIES,South,1.0,1159.0,344.22,2022-02-01 00:00:00,2022-02-04 00:00:00,Same Day,1.0,OnTime
102845,2022-04-25,Laptop,ELECTRONICS,South,5.0,5700.0,999.26,2022-04-26 00:00:00,2022-05-01 00:00:00,Express,1.0,OnTime
100002,2022-05-11,Tablet,ELECTRONICS,South,5.0,5865.0,502.73,2022-05-13 00:00:00,2022-05-16 00:00:00,Standard,2.0,OnTime
100664,2023-09-11,Keyboard,ACCESSORIES,West,4.0,3568.0,764.2,2023-09-13 00:00:00,2023-09-19 00:00:00,Express,2.0,OnTime
100841,2023-01-11,Keyboard,ACCESSORIES,East,6.0,2262.0,442.86,2023-01-13 00:00:00,2023-01-16 00:00:00,Standard,2.0,OnTime
100141,2022-11-17,Printer,OFFICE,East,2.0,124.0,27.42,2022-11-17 00:00:00,2022-11-24 00:00:00,Standard,0.0,OnTime
103435,2022-09-20,Printer,OFFICE,Undefined,4.0,700.0,120.19,2022-09-22 00:00:00,2022-09-25 00:00:00,Express,2.0,OnTime
102981,2023-07-20,Laptop,ELECTRONICS,South,6.0,2040.0,124.65,2023-07-20 00:00:00,2023-07-27 00:00:00,Standard,0.0,OnTime
100612,2023-08-09,Smartwatch,ELECTRONICS,South,2.0,514.0,106.75,2023-08-12 00:00:00,2023-08-14 00:00:00,Express,3.0,Late
102161,2023-11-05,Mouse,ACCESSORIES,West,1.0,913.0,162.24,2023-11-05 00:00:00,2023-11-07 00:00:00,Standard,0.0,OnTime
101876,2022-09-26,Mouse,ACCESSORIES,South,8.0,4248.0,831.54,2022-09-26 00:00:00,2022-09-28 00:00:00,Standard,0.0,OnTime
102561,2022-10-14,Camera,ELECTRONICS,North,1.0,722.0,49.7,2022-10-15 00:00:00,2022-10-21 00:00:00,Standard,1.0,OnTime
101831,2022-05-14,Keyboard,ACCESSORIES,East,4.0,2284.0,576.59,2022-05-17 00:00:00,2022-05-23 00:00:00,Express,3.0,Late
102859,2022-04-06,Mouse,ACCESSORIES,East,7.0,5047.0,1356.23,2022-04-07 00:00:00,2022-04-11 00:00:00,Standard,1.0,OnTime
100568,2022-01-10,Monitor,ACCESSORIES,West,5.0,4690.0,706.74,2022-01-12 00:00:00,2022-01-18 00:00:00,Same Day,2.0,OnTime
100890,2024-07-27,Camera,ELECTRONICS,East,1.0,712.0,89.5,2024-07-27 00:00:00,2024-07-29 00:00:00,Standard,0.0,OnTime
101958,2023-09-04,Printer,OFFICE,South,1.0,566.0,169.17,2023-09-06 00:00:00,2023-09-10 00:00:00,Standard,2.0,OnTime
101495,2024-07-17,Tablet,ELECTRONICS,North,4.0,724.0,186.95,2024-07-18 00:00:00,2024-07-20 00:00:00,Standard,1.0,OnTime
102573,2022-06-27,Laptop,ELECTRONICS,East,9.0,10728.0,1967.84,2022-06-28 00:00:00,2022-07-03 00:00:00,Standard,1.0,OnTime
100767,2022-03-13,Monitor,ACCESSORIES,North,3.0,1245.0,119.11,2022-03-14 00:00:00,2022-03-21 00:00:00,Same Day,1.0,OnTime
102751,2023-08-23,Laptop,ELECTRONICS,North,7.0,3654.0,871.81,2023-08-23 00:00:00,2023-08-25 00:00:00,Standard,0.0,OnTime
100961,2023-06-19,Monitor,ACCESSORIES,South,3.0,2853.0,437.59,2023-06-20 00:00:00,2023-06-23 00:00:00,Standard,1.0,OnTime
100962,2023-07-21,Printer,OFFICE,West,1.0,1024.0,230.3,2023-07-24 00:00:00,2023-07-29 00:00:00,Standard,3.0,Late
102311,2024-05-16,Headphones,ACCESSORIES,South,6.0,2790.0,719.15,2024-05-16 00:00:00,2024-05-21 00:00:00,Standard,0.0,OnTime
103104,2023-05-13,Printer,OFFICE,South,5.0,2440.0,570.78,2023-05-15 00:00:00,2023-05-19 00:00:00,Express,2.0,OnTime
101083,2022-03-15,Mouse,ACCESSORIES,East,2.0,1128.0,94.13,2022-03-17 00:00:00,2022-03-22 00:00:00,Economy,2.0,OnTime
101180,2023-12-05,Headphones,ACCESSORIES,North,8.0,7096.0,991.23,2023-12-07 00:00:00,2023-12-10 00:00:00,Economy,2.0,OnTime
101926,2022-02-13,Headphones,ACCESSORIES,East,9.0,4914.0,1160.45,2022-02-14 00:00:00,2022-02-20 00:00:00,Economy,1.0,OnTime
100426,2022-08-08,Headphones,ACCESSORIES,North,2.0,178.0,31.46,2022-08-11 00:00:00,2022-08-15 00:00:00,Standard,3.0,Late
102421,2024-03-24,Smartphone,ELECTRONICS,North,6.0,5100.0,1461.79,2024-03-27 00:00:00,2024-04-02 00:00:00,Standard,3.0,Late
102124,2024-10-02,Smartwatch,ELECTRONICS,South,8.0,8792.0,2045.54,2024-10-04 00:00:00,2024-10-06 00:00:00,Standard,2.0,OnTime
103205,2024-01-14,Laptop,ELECTRONICS,West,6.0,4728.0,682.01,2024-01-16 00:00:00,2024-01-17 00:00:00,Standard,2.0,OnTime
101714,2022-04-15,Tablet,ELECTRONICS,West,9.0,3321.0,689.64,2022-04-17 00:00:00,2022-04-23 00:00:00,Standard,2.0,OnTime
103364,2022-01-27,Printer,OFFICE,North,2.0,1268.0,1443.321823,2022-01-27 00:00:00,2022-02-03 00:00:00,Standard,0.0,OnTime
100897,2024-06-11,Headphones,ACCESSORIES,West,7.0,1365.0,312.04,2024-06-11 00:00:00,2024-06-13 00:00:00,Express,0.0,OnTime
101906,2023-11-11,Mouse,ACCESSORIES,North,1.0,459.0,125.19,2023-11-12 00:00:00,2023-11-18 00:00:00,Standard,1.0,OnTime
103256,2024-11-24,Smartphone,ELECTRONICS,West,2.0,1612.0,344.37,2024-11-24 00:00:00,2024-11-28 00:00:00,Express,0.0,OnTime
101857,2023-08-16,Smartphone,ELECTRONICS,West,6.0,1926.0,393.01,2023-08-18 00:00:00,2023-08-24 00:00:00,Standard,2.0,OnTime
100423,2022-06-13,Smartwatch,ELECTRONICS,North,8.0,4456.0,1106.04,2022-06-15 00:00:00,2022-06-18 00:00:00,Economy,2.0,OnTime
101257,2024-01-03,Smartphone,ELECTRONICS,North,1.0,357.0,82.86,2024-01-05 00:00:00,2024-01-06 00:00:00,Economy,2.0,OnTime
100578,2023-04-20,Headphones,ACCESSORIES,West,7.0,6811.0,1423.57,2023-04-23 00:00:00,2023-04-25 00:00:00,Standard,3.0,Late
100278,2023-09-22,Keyboard,ACCESSORIES,South,7.0,2352.0,256.4,2023-09-22 00:00:00,2023-09-29 00:00:00,Express,0.0,OnTime
100151,2024-11-04,Headphones,ACCESSORIES,East,7.0,4221.0,358.02,2024-11-05 00:00:00,2024-11-06 00:00:00,Standard,1.0,OnTime
100378,2022-01-19,Mouse,ACCESSORIES,East,1.0,745.0,151.22,2022-01-20 00:00:00,2022-01-22 00:00:00,Standard,1.0,OnTime
103436,2022-11-02,Tablet,ELECTRONICS,South,8.0,408.0,83.16,2022-11-03 00:00:00,2022-11-07 00:00:00,Same Day,1.0,OnTime
103096,2024-11-02,Printer,OFFICE,South,8.0,4784.0,769.91,2024-11-02 00:00:00,2024-11-09 00:00:00,Standard,0.0,OnTime
100977,2024-01-05,Laptop,ELECTRONICS,West,9.0,9783.0,2347.49,2024-01-07 00:00:00,2024-01-10 00:00:00,Standard,2.0,OnTime
102766,2024-08-07,Smartphone,ELECTRONICS,North,3.0,342.0,89.67,2024-08-08 00:00:00,2024-08-13 00:00:00,Standard,1.0,OnTime
101438,2024-12-05,Smartwatch,ELECTRONICS,West,6.0,732.0,136.59,2024-12-06 00:00:00,2024-12-09 00:00:00,Express,1.0,OnTime
102426,2023-11-23,Headphones,ACCESSORIES,North,3.0,-534.0,120.53,2023-11-23 00:00:00,2023-11-29 00:00:00,Same Day,0.0,OnTime
102899,2022-05-07,Keyboard,ACCESSORIES,West,6.0,3150.0,498.63,2022-05-07 00:00:00,2022-05-14 00:00:00,Same Day,0.0,OnTime
100386,2024-04-01,Tablet,ELECTRONICS,West,6.0,1656.0,139.86,2024-04-01 00:00:00,2024-04-02 00:00:00,Economy,0.0,OnTime
102976,2022-04-21,Smartwatch,ELECTRONICS,Undefined,5.0,4505.0,1351.28,2022-04-22 00:00:00,2022-04-24 00:00:00,Express,1.0,OnTime
103406,2024-04-17,Monitor,ACCESSORIES,West,3.0,2565.0,510.73,2024-04-18 00:00:00,2024-04-19 00:00:00,Express,1.0,OnTime
102102,2022-12-05,Laptop,ELECTRONICS,North,3.0,3024.0,622.29,2022-12-05 00:00:00,2022-12-06 00:00:00,Same Day,0.0,OnTime
102438,2024-04-03,Camera,ELECTRONICS,South,9.0,5085.0,1372.83,2024-04-06 00:00:00,2024-04-13 00:00:00,Express,3.0,Late
101753,2022-02-27,Keyboard,ACCESSORIES,North,4.0,2724.0,229.47,2022-02-28 00:00:00,2022-03-04 00:00:00,Same Day,1.0,OnTime
100142,2024-06-29,Mouse,ACCESSORIES,West,9.0,7506.0,594.28,2024-06-30 00:00:00,2024-07-07 00:00:00,Same Day,1.0,OnTime
102114,2023-07-13,Laptop,ELECTRONICS,South,2.0,162.0,16.51,2023-07-15 00:00:00,2023-07-20 00:00:00,Express,2.0,OnTime
102711,2022-08-02,Monitor,ACCESSORIES,South,7.0,1204.0,317.12,2022-08-02 00:00:00,2022-08-07 00:00:00,Express,0.0,OnTime
102067,2022-03-19,Printer,OFFICE,South,3.0,1611.0,234.84,2022-03-22 00:00:00,2022-03-25 00:00:00,Standard,3.0,Late
100451,2024-03-31,Laptop,ELECTRONICS,East,8.0,6952.0,871.2,2024-04-03 00:00:00,2024-04-05 00:00:00,Economy,3.0,Late
101077,2022-05-20,Keyboard,ACCESSORIES,South,8.0,2128.0,294.45,2022-05-20 00:00:00,2022-05-22 00:00:00,Standard,0.0,OnTime
100833,2022-05-09,Monitor,ACCESSORIES,North,3.0,726.0,94.38,2022-05-09 00:00:00,2022-05-16 00:00:00,Standard,0.0,OnTime
102989,2024-07-08,Printer,OFFICE,East,1.0,1175.0,171.51,2024-07-09 00:00:00,2024-07-10 00:00:00,Economy,1.0,OnTime
102667,2024-06-10,Laptop,ELECTRONICS,North,7.0,7777.0,746.84,2024-06-13 00:00:00,2024-06-19 00:00:00,Standard,3.0,Late
103359,2023-03-21,Smartphone,ELECTRONICS,East,9.0,2034.0,593.13,2023-03-23 00:00:00,2023-03-29 00:00:00,Standard,2.0,OnTime
101788,2022-08-05,Monitor,ACCESSORIES,West,7.0,1554.0,370.97,2022-08-06 00:00:00,2022-08-08 00:00:00,Standard,1.0,OnTime
102132,2024-11-06,Printer,OFFICE,East,9.0,5085.0,488.63,2024-11-08 00:00:00,2024-11-08 00:00:00,Standard,2.0,OnTime
102483,2022-03-02,Headphones,ACCESSORIES,North,7.0,952.0,215.51,2022-03-03 00:00:00,2022-03-09 00:00:00,Standard,1.0,OnTime
101268,2023-10-19,Printer,OFFICE,South,7.0,2758.0,459.02,2023-10-22 00:00:00,2023-10-23 00:00:00,Standard,3.0,Late
100456,2022-11-28,Laptop,ELECTRONICS,South,8.0,3136.0,494.26,2022-11-28 00:00:00,2022-12-02 00:00:00,Economy,0.0,OnTime
101225,2024-05-25,Unknown,ELECTRONICS,West,6.0,5724.0,1640.19,2024-05-28 00:00:00,2024-06-01 00:00:00,Standard,3.0,Late
102772,2023-08-12,Camera,ELECTRONICS,East,4.0,772.0,215.62,2023-08-12 00:00:00,2023-08-16 00:00:00,Express,0.0,OnTime
102783,2023-08-27,Tablet,ELECTRONICS,South,1.0,430.0,83.33,2023-08-30 00:00:00,2023-09-01 00:00:00,Standard,3.0,Late
102370,2024-07-31,Smartwatch,ELECTRONICS,North,7.0,4459.0,1037.27,2024-07-31 00:00:00,2024-08-06 00:00:00,Express,0.0,OnTime
103464,2023-03-23,Mouse,ACCESSORIES,South,2.0,1672.0,469.64,2023-03-24 00:00:00,2023-03-25 00:00:00,Standard,1.0,OnTime
103382,2022-02-16,Laptop,ELECTRONICS,South,8.0,1840.0,461.21,2022-02-19 00:00:00,2022-02-25 00:00:00,Standard,3.0,Late
101634,2022-01-18,Tablet,ELECTRONICS,North,6.0,5640.0,856.44,2022-01-19 00:00:00,2022-01-25 00:00:00,Same Day,1.0,OnTime
103442,2023-04-07,Smartwatch,ELECTRONICS,West,5.0,2480.0,601.66,2023-04-08 00:00:00,2023-04-12 00:00:00,Standard,1.0,OnTime
101481,2022-10-12,Mouse,ACCESSORIES,North,1.0,1140.0,117.05,2022-10-12 00:00:00,2022-10-19 00:00:00,Standard,0.0,OnTime
101283,2022-02-08,Monitor,ACCESSORIES,North,6.0,5022.0,291.89,2022-02-11 00:00:00,2022-02-17 00:00:00,Express,3.0,Late
101343,2023-06-24,Tablet,ELECTRONICS,East,2.0,1188.0,286.38,2023-06-26 00:00:00,2023-06-28 00:00:00,Standard,2.0,OnTime
101892,2023-09-11,Mouse,ACCESSORIES,East,1.0,856.0,87.69,2023-09-14 00:00:00,2023-09-20 00:00:00,Economy,3.0,Late
100036,2022-12-12,Printer,OFFICE,West,3.0,936.0,201.24,2022-12-15 00:00:00,2022-12-16 00:00:00,Standard,3.0,Late
101151,2023-12-21,Keyboard,ACCESSORIES,East,2.0,1606.0,138.96,2023-12-23 00:00:00,2023-12-30 00:00:00,Same Day,2.0,OnTime
103465,2023-06-28,Keyboard,ACCESSORIES,South,6.0,5718.0,1358.26,2023-06-30 00:00:00,2023-07-06 00:00:00,Express,2.0,OnTime
103360,2022-06-01,Mouse,ACCESSORIES,West,8.0,6080.0,1171.93,2022-06-04 00:00:00,2022-06-10 00:00:00,Standard,3.0,Late
102342,2022-10-06,Monitor,ACCESSORIES,South,6.0,6834.0,1211.75,2022-10-08 00:00:00,2022-10-12 00:00:00,Standard,2.0,OnTime
101210,2023-03-21,Smartwatch,ELECTRONICS,North,8.0,7264.0,1776.83,2023-03-23 00:00:00,2023-03-25 00:00:00,Express,2.0,OnTime
103130,2023-07-16,Camera,ELECTRONICS,West,2.0,2304.0,444.08,2023-07-17 00:00:00,2023-07-21 00:00:00,Express,1.0,OnTime
103262,2023-09-04,Monitor,ACCESSORIES,East,1.0,743.0,216.5,2023-09-06 00:00:00,2023-09-07 00:00:00,Same Day,2.0,OnTime
101703,2024-09-30,Laptop,ELECTRONICS,West,5.0,1600.0,242.25,2024-09-30 00:00:00,2024-10-05 00:00:00,Standard,0.0,OnTime
100100,2023-03-26,Headphones,ACCESSORIES,South,6.0,5592.0,1294.16,2023-03-29 00:00:00,2023-04-02 00:00:00,Standard,3.0,Late
103047,2023-12-04,Printer,OFFICE,South,0.0,4380.0,522.3,2023-12-07 00:00:00,2023-12-12 00:00:00,Express,3.0,Late
100341,2023-06-21,Mouse,ACCESSORIES,Undefined,2.0,1932.0,109.07,2023-06-22 00:00:00,2023-06-26 00:00:00,Express,1.0,OnTime
101785,2024-09-07,Unknown,ELECTRONICS,North,5.0,3250.0,699.99,2024-09-07 00:00:00,2024-09-12 00:00:00,Standard,0.0,OnTime
103292,2024-03-19,Smartwatch,ELECTRONICS,South,9.0,5832.0,1007.54,2024-03-19 00:00:00,2024-03-25 00:00:00,Express,0.0,OnTime
102887,2023-09-20,Keyboard,ACCESSORIES,North,2.0,490.0,45.34,2023-09-20 00:00:00,2023-09-25 00:00:00,Standard,0.0,OnTime
103085,2023-03-07,Laptop,ELECTRONICS,West,6.0,4302.0,276.35,2023-03-08 00:00:00,2023-03-13 00:00:00,Standard,1.0,OnTime
100243,2024-06-02,Printer,OFFICE,West,7.0,5922.0,1323.1,2024-06-04 00:00:00,2024-06-08 00:00:00,Standard,2.0,OnTime
100419,2024-09-27,Mouse,ACCESSORIES,West,6.0,4062.0,1087.17,2024-09-29 00:00:00,2024-10-04 00:00:00,Standard,2.0,OnTime
101547,2023-04-21,Keyboard,ACCESSORIES,South,9.0,6282.0,1594.61,2023-04-24 00:00:00,2023-04-29 00:00:00,Same Day,3.0,Late
101661,2024-03-31,Monitor,ACCESSORIES,South,8.0,7104.0,529.35,2024-04-02 00:00:00,2024-04-03 00:00:00,Economy,2.0,OnTime
101527,2024-01-27,Laptop,ELECTRONICS,East,9.0,2763.0,676.25,2024-01-27 00:00:00,2024-01-28 00:00:00,Standard,0.0,OnTime
100727,2023-11-30,Smartphone,ELECTRONICS,North,7.0,2639.0,268.88,2023-11-30 00:00:00,2023-12-05 00:00:00,Standard,0.0,OnTime
